Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Num_words_text
489817,B0046QY7Y4,A18U492B07IY55,"Elyse S. Cottle ""OrlandoEC555""",1,1,5,1330041600,Yummiest Low Sugar/Low Cal Hot Cocoa Ever,seriously think they tricking sort like that seinfeld episode where they sold yogurt that delicious everyone started gain weight because wasnt really that this chocolate nutshell,26
469470,B000GG1O9O,AG8PZLXO52F6P,P. Wang,0,0,5,1341878400,Finally!,love lemon oddly hard find local grocery stores delighted find this amazon does have strong peppermint smell when first open packet great balance citrus mintyness refreshing both herbal nice sweetened iced definitely good option someone cant drink caffeinated drinks after morning over,42
256646,B004JFXJX2,A262VXIALR5283,chip,3,3,5,1313884800,Simply the purest cayenne out there!,really trust that spicely cayenne powder purest there find ther labels other products that specify pure these peppers they using their product went through pound this stuff within months digetive issues cleared thanks power this stuff would recommend this product anyone looking heal themselves naturally,45
408577,B000FDDET6,A3KOA2A2X8UNGO,bob,0,0,5,1345248000,GREAT HOMEMADE TASTE,product works flawlessly everytimehas become favorite bread machine bought never thought would until came across this producthavent bought bread store bakery over year dont plan long this available,28
9864,B000KJRF40,A3MZS1URX5JLMQ,Value Finder,1,1,5,1323907200,Great Gift!,this very unique gift anyone chocolate very good presentation great great take xmas party give host eveyone will fighting with will pretty strong great flavor liquor filling,27
300783,B002R8UANK,AVEHS8PMSVYJ1,Kristine,2,2,5,1336435200,Frantastic grain free doggie treats,have shih puppies with very sensitive skin tummies have very careful with everything feed them opened treats smelled wonderful treats little larger than size nickel they were made with high quality ingredients free from grains corn artificial ingredients certified organic dogs love these treats only calories treat each will hurt their waistline impressed with this product line course support company produces their products will definitely purchase more products from fruitables line,71
274493,B0018039P4,A3PZT97JUJJNPH,Gary J. Stover,9,9,5,1232841600,A healthy bargain !,preground cold milled flax seed bargain easy prep work seed done there wide mouth bottle easy accessbr there ample supply flax seed that should last months this product great addition your diet interested overall health especially heartbr highly recommend this product once yourself,43
289338,B0015DQG7W,A2NKUU5IOFP9OT,Mary B. Tatz,0,0,5,1316217600,Sugar Free,like eclipse sugar free mints when have mouth helps keep moist tasting freshbr ordered sugar free mistake cancel sugar free mints change sugar free mints tobr sugar freebr please know thanks advancebr mary tatz,34
163350,B000CQID1A,A2D8NKBTMHDYQJ,Chanty Svay,1,1,5,1268524800,TASTE GREAT,husband love monster slim jims alot cheaper packs then pieces packs month something anyways recommend this everyone great price great products,21
376257,B005FYRA0E,A33B9A2S7HYI0Y,J. Barker,0,0,5,1341100800,Best Bloody Mary Mix,wilbur makes best bloody mary around first introduced this regular dining spots only does make delicious bloody mary great hamburger crock meats,22
371375,B000FYYOYO,A293G2YSRLXGG0,Vigiler,0,0,5,1348012800,So good they made me cry,buffalo bills snacks rock general after friend ordered these jalapenocheddar smokies shared with realized have some addict because these just that good they have just enough smack jalapenozip good squeal cheese them good write this review finding difficult because tears streaming down face think suffering from kind ptsd product tested super delicious truly great great flavor consistency with these,59
519616,B006N3I1HM,AG5MA6U1ZF2M0,"Andrea K. Radice ""andiradice""",2,2,5,1267488000,Great Buy for Keurig,this great keurig kcups packaging thrillsfree green flavor this coffee good doesnt that watered down effect that some kcups give would order this package again,25
26188,B0058AMY74,AKMEY1BSHSDG7,J. Arena,1,1,5,1202774400,Crunch. Wow!,salty like regular supermarket chips this snack that will overwhelm with guilt when just gotta have some chips kettle chips lightly salted chips what youve been searching forbr theres cholesterol trans fats artificial anything because manufacturing process they actually seem have kind homemade qualitybr this excellent product,47
422943,B0029J6QLM,AGQB3NJBGKM52,Kristen,0,0,5,1299542400,Delicious,absolutely love dark chocolate best tasting candy wrapped dark chocolate they arrived fresh stayed that months that them ready order more,21
431456,B000EVIDWW,AFDYUGR3L22IZ,"Sue Myers ""that girl""",0,0,5,1275955200,Delicious and gluten free!,these gluten free pretzels taste better than regular pretzels they light crunchy they still taste like pretzels should sensitive gluten even arent recommend trying fewyou could pleasantly surprised,28
38334,B007R1PGVS,ALYEIJRBHPF4N,"Dawn, Studio City",0,0,5,1269993600,"Delicious, but addicting!",love this product morning gives great energy grape best flavor also like berry only problem that still contains small dose sucralose,21
300071,B000WFRYWU,A1BL2TCE749NB8,"Brian J. Reiss ""BRIAN  J REISS""",0,0,5,1319241600,CHANGE OF PACE,seemed like dogs were getting tired same thing dinner some research found this wellness brand food what liked about lack byproducts cereals dogs love taste this food there never left their bowls well baqlanced food that good them also having shipped directly door saves trip stores count amazon best products,50
31176,B007M83302,AFZIAFCQMK2XA,catsaway9,0,1,5,1229040000,Totally addicted to these chips!,their chips great these pepper ones absolute favorite order preference pepper regular barbecue vinegar havent tried garlic flavor reminds baked potato spicy cant enough them bonus calorie count munch without guilt what deal,33
176354,B000FDDESM,A13KV1V6OIGCKN,Desert  Rat,0,0,5,1291507200,Great Bread Mix,bought this bread machine very pleased with first loaf bread directions from bread machine place each ingredient because didnt have clear directions looking forward next wonderful loaf grain bread,29
403180,B000O9X8VU,ASDTFK12BXS10,Chris,2,2,5,1324425600,Quality Product - Trusted Vendor,items arrived very promptly identical graphic shown there smoked paprika smoked paprika important know this products authenticity then vouch fact that from vera region does have that subtle quality that expect from better products that what differentiates this from other smoked paprikas with added bonus that this price very reasonable indeed,51
541101,B000F9XBIE,A26RWLUUJ73WJR,"deanna feemster ""Seth's Mama""",0,0,5,1229040000,Great buy.,this great deal online loves newtons bought boxes while theyre perfect breakfast running errands throw pack purse keep some sons,20
31590,B000E4AKQ6,A388CP6LFQEJ4L,"Maggie ""Maggie""",2,2,5,1226188800,Wonderful refreshing taste,love this very refreshing aroma full wellbr believe that have resort ordering online this type only that nice rounded taste other options makers including organic version taste watered down mebr swanson delivered quickly package damage good service,37
190358,B000I6KQ8W,A32XUVVLGRUHZI,"Elsie Mae Hall ""Elsie Mae Hall""",0,0,5,1350604800,Twists container,quality twist usual good quality they would have survived transport much better they been plastic tubs advertised have been used getting them while they were still available locally other plus plastic container value container after twists gone,37
353464,B000UVBYRM,A3UFFS4G8GKW6S,"Ann Decaro ""Annie""",0,0,5,1188345600,Excellent product,advised this power diet cant believe good have tried many brands have this best ever tried would highly recommend this product anyone,22
237402,B000NB5AUG,A2B5OI74EHGVH1,"Jane ""jdeaton2""",2,2,5,1226188800,the most unique honey I've tried,this honey thick creamy white delicious most unique honey tried slight spearmint flavor found delicious spoonful also works well would this honey again shipping were high recommend quality taste uniqueness,30
563797,B007JFMH8M,AUZTESIM8ZI6S,tillman.jodi,0,0,5,1341792000,So good,loved this cookie really best things have ever tasted they really soft which must cookie best part there something different every bite highly suggest this product anyone,27
84552,B002ZOIKMY,AIGTVW01V79OW,photohap,1,1,5,1315612800,By Far THE BEST!!!,living here pacific northwest hard find this brand settle lipton when this amazon couldnt pass quick delivery toobr make mine comes perfect bitter taste like used with lipton nice color toobr highly recommend this anyone that enjoys their,38
275,B000LKZK7C,A34HSMRAQY5XKX,"Nori Silverrage ""Nori""",0,0,5,1285718400,Awesome Sugar!,love this sugar tastes much better isnt overly sweet tasting regular sugar weve used quite baking items they always turn very good price that amazon this very good makes easy this everyday stuff,33
127778,B000LKYYT2,A1ZRKGV3H9EY55,Sunshine Girl,5,5,5,1184889600,You won't even think your eating healthy....,normally very healthy picky eater these crisp really delicious they look like little rice cakes pack taste potato chip absolutely love snacking them with serving size being about calories that makes even better,33
343281,B000WFEN74,A2HVY5CMGSXIE7,Zack Horne,2,2,5,1345075200,My cat loves it,little worried might like this food after reading some reviews bought turkey salmon formula this best purchase have made really enjoys food finishes almost instantly after give guess have decide this stuff basis very happy with purchase,37
277178,B000VK8AVK,A215WH6RUDUCMP,Shilom,1,1,5,1268438400,Tasty!,have vices mine always been chips specifically bettermade chips trying healthier tried find replacement that craving decided give popchips thinking they were least okay could replace cravings them they better than okay these little guys full flavor crunch sound like could half bettermade sitting these little bags even though they small they fill shocked kidding eating healthier giving craving getting full from small cannot wrong with these even kids love them thrilled have found healthy alternative fatty chips,78
